image,class_id,class_name,confidence,cx_px,cy_px,w_px,h_px,angle_rad,long_side_px,short_side_px,length_label
5e4a73e6-IMG_3003.JPEG,1,Porca,0.9165118932723999,1102.7132568359375,504.5997009277344,137.91697692871094,122.0010757446289,0.01170999277383089,137.91697692871094,122.0010757446289,N/A
5e4a73e6-IMG_3003.JPEG,1,Porca,0.9133857488632202,1600.6519775390625,545.4862670898438,113.2874526977539,140.1451416015625,1.5694422721862793,140.1451416015625,113.2874526977539,N/A
5e4a73e6-IMG_3003.JPEG,0,Parafuso,0.9125034809112549,1053.87451171875,650.661376953125,133.69908142089844,282.210693359375,0.9615612626075745,282.210693359375,133.69908142089844,SHORTER
5e4a73e6-IMG_3003.JPEG,1,Porca,0.9037654399871826,844.4766845703125,161.80526733398438,118.2757339477539,91.29019927978516,0.007412243168801069,118.2757339477539,91.29019927978516,N/A
5e4a73e6-IMG_3003.JPEG,0,Parafuso,0.8982981443405151,1016.8804931640625,400.8196716308594,403.1741638183594,128.0330810546875,0.26181796193122864,403.1741638183594,128.0330810546875,LONGEST
5e4a73e6-IMG_3003.JPEG,0,Parafuso,0.8723571300506592,1019.1716918945312,304.5557556152344,228.91136169433594,112.8933334350586,1.1202434301376343,228.91136169433594,112.8933334350586,SHORTER
5e63df8f-IMG_3345.JPEG,1,Porca,0.948458731174469,1175.84814453125,692.112548828125,231.75650024414062,186.85093688964844,0.004266571253538132,231.75650024414062,186.85093688964844,N/A
5e63df8f-IMG_3345.JPEG,0,Parafuso,0.9368765354156494,496.5188903808594,799.010986328125,240.84239196777344,521.558837890625,0.3628876805305481,521.558837890625,240.84239196777344,LONGEST
5e63df8f-IMG_3345.JPEG,0,Parafuso,0.9355210661888123,891.7847900390625,494.3195495605469,399.25958251953125,197.72557067871094,0.498656302690506,399.25958251953125,197.72557067871094,SHORTER
5e63df8f-IMG_3345.JPEG,1,Porca,0.913307785987854,469.5096130371094,503.78076171875,188.08969116210938,99.87934875488281,1.561589002609253,188.08969116210938,99.87934875488281,N/A
5fc3157f-IMG_3482.JPEG,1,Porca,0.9556419849395752,765.1478881835938,975.0319213867188,247.18215942382812,229.8975067138672,0.018651386722922325,247.18215942382812,229.8975067138672,N/A
5fc3157f-IMG_3482.JPEG,1,Porca,0.9125996828079224,873.8341674804688,524.9169921875,165.42068481445312,119.2193832397461,0.00759640708565712,165.42068481445312,119.2193832397461,N/A
5fc3157f-IMG_3482.JPEG,0,Parafuso,0.8762103319168091,849.8073120117188,643.2887573242188,450.863525390625,177.42794799804688,0.13906943798065186,450.863525390625,177.42794799804688,ONLY_ONE
6a6e14da-IMG_3314.JPEG,1,Porca,0.9571473598480225,684.3932495117188,1312.0250244140625,184.1262664794922,195.55349731445312,0.007444638293236494,195.55349731445312,184.1262664794922,N/A
6a6e14da-IMG_3314.JPEG,1,Porca,0.9567770957946777,564.6611938476562,456.4058532714844,168.3461151123047,164.39317321777344,0.010377215221524239,168.3461151123047,164.39317321777344,N/A
6a6e14da-IMG_3314.JPEG,0,Parafuso,0.9414677023887634,376.20977783203125,962.9745483398438,194.82664489746094,399.1318054199219,0.40781137347221375,399.1318054199219,194.82664489746094,SHORTER
6a6e14da-IMG_3314.JPEG,0,Parafuso,0.9369175434112549,944.8349609375,739.136962890625,528.7167358398438,209.5531768798828,0.5593863725662231,528.7167358398438,209.5531768798828,LONGEST
6ab6a189-IMG_3355.JPEG,1,Porca,0.955951452255249,589.8008422851562,964.0299072265625,241.4564971923828,228.9079132080078,0.004794813692569733,241.4564971923828,228.9079132080078,N/A
6ab6a189-IMG_3355.JPEG,1,Porca,0.9530500173568726,815.7091674804688,510.7455749511719,207.3105010986328,179.14964294433594,0.0036036004312336445,207.3105010986328,179.14964294433594,N/A
6ab6a189-IMG_3355.JPEG,0,Parafuso,0.9351215362548828,443.4459533691406,677.6939697265625,216.6000518798828,450.1988220214844,1.0886403322219849,450.1988220214844,216.6000518798828,SHORTER
6ab6a189-IMG_3355.JPEG,0,Parafuso,0.9093108177185059,703.1743774414062,1641.384033203125,996.2525634765625,365.5287170410156,0.5517816543579102,996.2525634765625,365.5287170410156,LONGEST
6bfa86c5-IMG_3213.JPEG,0,Parafuso,0.9433708190917969,820.9132080078125,1040.6361083984375,566.9334106445312,188.1392822265625,0.11482994258403778,566.9334106445312,188.1392822265625,LONGEST
6bfa86c5-IMG_3213.JPEG,0,Parafuso,0.9281154274940491,774.77294921875,725.9674072265625,184.5510711669922,394.39013671875,1.5127533674240112,394.39013671875,184.5510711669922,SHORTER
